,gene,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
65,hdfR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,gadX,4,1,3,4,2,0,4,2,2,1,4,3,3,5,3,1,1,0,3,4,2,0,0,2,0,9,3,0,4,2,2,6,4,2,2,3,6,0,5,3,2,4,5,2,0,3,6,3,8,4,5,8,1,3,2,5,0,1,2,3,5,0,0,0,0,0,1,2,0,6,0,0,2,0,0,0,4,0,3,0,1,2,2,3,1,2,3,3,1,0,6,3,3,4,3,4,2,3,3,0
67,nac,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,3,0,0,0,1
68,rpoS,0,0,3,0,1,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,2,0,2,0,1,0,0,3,0,0,8,3,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,3,0,1,0,0,0,2,0,0,0
69,lexA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,hns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,fadL,2,2,2,0,1,0,2,0,0,3,0,0,3,6,5,4,0,0,1,0,2,1,0,4,0,0,0,2,3,2,0,7,2,5,0,0,5,3,2,0,0,2,1,0,4,4,2,0,3,2,5,2,0,0,0,4,0,0,5,2,9,1,3,0,0,0,1,0,0,10,0,3,5,0,0,0,3,1,4,3,0,0,1,0,0,4,0,1,3,1,7,0,0,6,0,3,2,0,2,1
72,ptrR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,alpA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,rcsB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,fadB,2,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,5,2,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
76,fadI,3,0,0,3,0,0,0,0,1,1,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,5,0,4,7,1,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,3,0,0,5,0,0,0,4,0,0,3,0,0
77,cra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,rpoH,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,1,0,0,6,0,0,5,0,3,1,0,0,0,1,0,0,0,0,0,0,0,4,2,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,3,0,1,0,0,0,2,2,0,2,4,0,2,7,6,0,0,1,1,6,1,2,0,4
79,fliZ,0,0,1,0,3,0,1,0,0,2,0,0,2,4,3,2,0,0,2,0,0,0,0,3,2,0,0,0,6,0,0,4,0,2,0,0,1,0,3,0,0,0,0,0,0,0,2,3,0,0,5,1,0,1,3,0,0,0,0,0,3,0,0,2,0,0,2,0,0,3,0,0,6,0,4,0,2,0,2,0,0,0,0,2,0,1,4,1,2,0,2,0,0,0,0,4,2,0,0,0
80,fnr,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3,0,0,0,0,0,0,0,0,0
81,iclR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
82,matA,0,0,0,0,0,4,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,4,2,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,2,6,0,0,0,10,0,0,0,1,0,0,0,0,0
83,fur,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
84,glrR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,rpoE,0,1,0,0,3,0,0,0,0,2,0,0,7,3,3,0,2,0,0,3,0,3,0,3,0,0,2,2,4,2,0,4,4,3,0,0,0,0,2,1,0,0,0,0,0,1,4,1,0,0,5,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,3,0,1,2,3,0,0,2,0,4,1,0,0,1,3,0,0,0,0,7,0,0,0,0
86,adiY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,acrR,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,3,0,2,0,1,0,0,0,1,0,0,1,5,0,0,1,0,0,1,0,0,1,5,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,3,0,0,2,1,0,0,0,0,1,0,2,0,0,3,0,1,0,0,2,0,0,0,0
88,ompR,0,0,2,0,0,3,0,0,1,1,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,2,0,3,0,0,0,2,4,0,0,0,0,0,0,0,3,1,4,4,3,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,9,0,2,4,0,0,0,4,0,2,0,0,0,4,0,0,4,2,0,2,1,3,0,2,1,0,3,0,0,0,0
89,gadW,2,1,3,5,1,5,0,1,5,7,5,4,5,8,3,1,7,0,3,1,2,5,3,6,3,4,0,0,6,0,0,3,4,7,1,4,1,2,5,2,3,0,5,2,4,2,8,1,2,1,13,6,2,1,6,1,0,0,3,3,5,4,0,1,0,2,4,0,1,11,2,5,0,1,4,4,8,1,0,0,1,0,4,3,2,4,6,3,4,4,6,3,1,4,3,6,3,7,2,0
90,hipA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,rutR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,leuO,0,1,3,0,2,3,4,0,0,6,0,0,2,9,1,0,2,1,0,3,3,2,0,7,3,4,0,0,4,7,2,7,0,3,0,0,1,0,6,2,0,0,0,1,1,2,5,0,1,2,6,7,0,5,6,0,0,0,0,1,7,0,0,2,1,0,0,0,0,4,0,2,2,0,3,0,0,0,1,0,1,0,1,4,0,3,3,1,3,5,4,4,3,5,0,6,6,3,1,0
93,flhC,9,1,3,4,2,3,1,9,1,5,7,6,3,8,0,3,4,2,3,3,3,2,0,3,4,11,0,0,14,2,1,7,1,8,2,7,4,3,7,6,4,8,0,3,2,2,9,4,5,6,13,5,1,6,6,3,1,0,5,2,4,3,0,6,3,6,7,3,1,18,0,12,6,1,2,5,5,0,4,1,2,0,0,3,0,2,3,4,2,5,5,3,2,6,5,10,1,5,2,1
94,fadJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,ihfA,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,3,0,0
96,accC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,rpsA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,1,0,0,0
98,zraR,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,uspA,2,0,1,0,0,0,0,0,0,3,2,0,1,2,2,0,0,0,0,0,1,0,0,2,1,5,0,0,2,0,0,2,3,0,0,2,0,0,3,0,2,0,0,2,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,2,1,0,0,1
100,mqsA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,oxyR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,fabB,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0
103,rcdA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,ydiP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,slyA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,phoP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,flhD,3,0,2,3,3,3,4,4,3,4,3,3,8,10,5,5,5,0,1,0,0,4,4,6,1,1,0,2,10,2,4,13,5,5,1,4,2,4,6,3,4,2,0,3,3,3,7,2,6,4,8,3,5,3,1,3,0,1,7,3,5,3,5,3,3,2,6,3,0,6,4,6,2,0,6,2,9,2,3,2,3,3,4,4,0,5,5,5,2,10,5,3,2,1,9,4,4,4,4,4
108,phoB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,2,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
